data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.023438, 'highG_ay': -0.029297, 'highG_az': -0.03125, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.305882, 'FSM_State': 2, 'tilt_angle': 2.725275, 'frequency': 421.149994, 'RSSI': 43.0, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -120.239258, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.022047, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
data: {'type': 'data', 'value': {'barometer_altitude': -118.0, 'latitude': 40.388508, 'longitude': -87.51416, 'altitude': 180, 'highG_ax': 1.009766, 'highG_ay': -0.058594, 'highG_az': 0.015625, 'battery_voltage': 3.960938, 'cam_battery_voltage': 0.0, 'FSM_State': 2, 'tilt_angle': 3.076923, 'frequency': 425.149994, 'RSSI': 37.5, 'sat_count': 8, 'kf_velocity': -0.030518, 'kf_position': -118.408203, 'is_sustainer': 0, 'roll_rate': 0.0, 'c_valid': 1, 'c_on': 3, 'c_rec': 3, 'vtx_on': 1, 'vmux_stat': 1, 'cam_ack': 1, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.025197, 'pyro_c': 0.007874, 'pyro_d': 4.062992}}
data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.041016, 'highG_ay': 0.003906, 'highG_az': -0.119141, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.305882, 'FSM_State': 2, 'tilt_angle': 2.725275, 'frequency': 421.149994, 'RSSI': 43.0, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -120.239258, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.022047, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
data: {'type': 'data', 'value': {'barometer_altitude': -118.0, 'latitude': 40.388508, 'longitude': -87.51416, 'altitude': 180, 'highG_ax': 0.960938, 'highG_ay': -0.042969, 'highG_az': -0.027344, 'battery_voltage': 3.960938, 'cam_battery_voltage': 0.0, 'FSM_State': 2, 'tilt_angle': 3.076923, 'frequency': 425.149994, 'RSSI': 37.5, 'sat_count': 8, 'kf_velocity': -0.030518, 'kf_position': -118.408203, 'is_sustainer': 0, 'roll_rate': 0.0, 'c_valid': 1, 'c_on': 3, 'c_rec': 3, 'vtx_on': 1, 'vmux_stat': 1, 'cam_ack': 1, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.025197, 'pyro_c': 0.007874, 'pyro_d': 4.062992}}
data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.009766, 'highG_ay': -0.005859, 'highG_az': -0.048828, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.305882, 'FSM_State': 2, 'tilt_angle': 2.769231, 'frequency': 421.149994, 'RSSI': 43.0, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -120.239258, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.022047, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
data: {'type': 'data', 'value': {'barometer_altitude': -118.0, 'latitude': 40.388508, 'longitude': -87.51416, 'altitude': 180, 'highG_ax': 0.982422, 'highG_ay': -0.072266, 'highG_az': -0.068359, 'battery_voltage': 3.960938, 'cam_battery_voltage': 0.0, 'FSM_State': 2, 'tilt_angle': 3.076923, 'frequency': 425.149994, 'RSSI': 37.0, 'sat_count': 8, 'kf_velocity': -0.030518, 'kf_position': -118.408203, 'is_sustainer': 0, 'roll_rate': 0.0, 'c_valid': 1, 'c_on': 3, 'c_rec': 3, 'vtx_on': 1, 'vmux_stat': 1, 'cam_ack': 1, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.025197, 'pyro_c': 0.007874, 'pyro_d': 4.062992}}
data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.009766, 'highG_ay': -0.021484, 'highG_az': -0.101562, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.305882, 'FSM_State': 2, 'tilt_angle': 2.725275, 'frequency': 421.149994, 'RSSI': 43.0, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -119.934082, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.022047, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
data: {'type': 'data', 'value': {'barometer_altitude': -118.0, 'latitude': 40.388508, 'longitude': -87.51416, 'altitude': 180, 'highG_ax': 0.980469, 'highG_ay': -0.005859, 'highG_az': -0.003906, 'battery_voltage': 3.960938, 'cam_battery_voltage': 0.0, 'FSM_State': 2, 'tilt_angle': 3.076923, 'frequency': 425.149994, 'RSSI': 37.5, 'sat_count': 8, 'kf_velocity': -0.030518, 'kf_position': -118.408203, 'is_sustainer': 0, 'roll_rate': 0.0, 'c_valid': 1, 'c_on': 3, 'c_rec': 3, 'vtx_on': 1, 'vmux_stat': 1, 'cam_ack': 1, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.025197, 'pyro_c': 0.007874, 'pyro_d': 4.062992}}
data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.052734, 'highG_ay': -0.023438, 'highG_az': 0.033203, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.305882, 'FSM_State': 2, 'tilt_angle': 2.769231, 'frequency': 421.149994, 'RSSI': 43.0, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -119.934082, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.022047, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
data: {'type': 'data', 'value': {'barometer_altitude': -118.0, 'latitude': 40.388508, 'longitude': -87.51416, 'altitude': 180, 'highG_ax': 0.994141, 'highG_ay': -0.041016, 'highG_az': -0.019531, 'battery_voltage': 3.960938, 'cam_battery_voltage': 0.0, 'FSM_State': 2, 'tilt_angle': 3.076923, 'frequency': 425.149994, 'RSSI': 37.0, 'sat_count': 8, 'kf_velocity': -0.030518, 'kf_position': -118.408203, 'is_sustainer': 0, 'roll_rate': 0.0, 'c_valid': 1, 'c_on': 3, 'c_rec': 3, 'vtx_on': 1, 'vmux_stat': 1, 'cam_ack': 1, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.025197, 'pyro_c': 0.007874, 'pyro_d': 4.062992}}
data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.037109, 'highG_ay': -0.019531, 'highG_az': -0.009766, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.305882, 'FSM_State': 2, 'tilt_angle': 2.725275, 'frequency': 421.149994, 'RSSI': 43.5, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -119.934082, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.022047, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
data: {'type': 'data', 'value': {'barometer_altitude': -118.0, 'latitude': 40.388508, 'longitude': -87.51416, 'altitude': 180, 'highG_ax': 1.003906, 'highG_ay': -0.041016, 'highG_az': -0.029297, 'battery_voltage': 3.9375, 'cam_battery_voltage': 0.0, 'FSM_State': 2, 'tilt_angle': 3.076923, 'frequency': 425.149994, 'RSSI': 37.5, 'sat_count': 8, 'kf_velocity': -0.030518, 'kf_position': -118.408203, 'is_sustainer': 0, 'roll_rate': 0.0, 'c_valid': 1, 'c_on': 3, 'c_rec': 3, 'vtx_on': 1, 'vmux_stat': 1, 'cam_ack': 1, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.025197, 'pyro_c': 0.007874, 'pyro_d': 4.062992}}
data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.039062, 'highG_ay': -0.009766, 'highG_az': -0.003906, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.305882, 'FSM_State': 2, 'tilt_angle': 2.725275, 'frequency': 421.149994, 'RSSI': 43.5, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -119.934082, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.022047, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
data: {'type': 'data', 'value': {'barometer_altitude': -118.0, 'latitude': 40.388508, 'longitude': -87.51416, 'altitude': 180, 'highG_ax': 0.996094, 'highG_ay': -0.005859, 'highG_az': -0.03125, 'battery_voltage': 3.960938, 'cam_battery_voltage': 0.0, 'FSM_State': 2, 'tilt_angle': 3.076923, 'frequency': 425.149994, 'RSSI': 37.0, 'sat_count': 8, 'kf_velocity': -0.030518, 'kf_position': -118.408203, 'is_sustainer': 0, 'roll_rate': 0.0, 'c_valid': 1, 'c_on': 3, 'c_rec': 3, 'vtx_on': 1, 'vmux_stat': 1, 'cam_ack': 1, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.025197, 'pyro_c': 0.007874, 'pyro_d': 4.062992}}
data: {'type': 'data', 'value': {'barometer_altitude': -120.0, 'latitude': 40.388569, 'longitude': -87.514183, 'altitude': 188, 'highG_ax': 1.039062, 'highG_ay': -0.019531, 'highG_az': 0.013672, 'battery_voltage': 3.984375, 'cam_battery_voltage': 7.270588, 'FSM_State': 2, 'tilt_angle': 2.725275, 'frequency': 421.149994, 'RSSI': 43.0, 'sat_count': 7, 'kf_velocity': 0.091553, 'kf_position': -119.934082, 'is_sustainer': 1, 'roll_rate': 0.0, 'c_valid': 0, 'c_on': 0, 'c_rec': 0, 'vtx_on': 1, 'vmux_stat': 0, 'cam_ack': 0, 'cmd_ack': 0, 'gps_fixtype': 3, 'pyro_a': 3.0, 'pyro_b': 0.020472, 'pyro_c': 0.006299, 'pyro_d': 3.590551}}
